device_id,phone_brand,device_model
-3.37984E+18,??,Ascend P8
6.24301E+18,??,???
-2.0209E+18,??,G520-0000
9.43441E+17,??,????A8
3.21387E+18,??,Galaxy Grand 2
1.75287E+18,OPPO,R819T
-7.41699E+18,??,MX2
8.81586E+18,??,Ascend P6
1.90686E+17,??,??Note2
7.05682E+18,??,??NOTE
-9.04956E+18,??,MI 4
-5.05398E+18,??,??6
-3.14415E+18,??,???
-9.04109E+18,??,ELIFE E3T
-2.77825E+18,OPPO,A11
-4.31134E+17,OPPO,R7 Plus
-5.61042E+18,??,??4A
-7.76836E+18,vivo,X5Pro
-2.21248E+18,??,??3C
6.94317E+18,??,MX5
3.17619E+18,??,MX2
-1.80149E+18,??,??3X???
-5.6882E+16,??,Galaxy Note 3
6.17257E+18,??,????4X
6.91855E+18,??,??note
9.9317E+17,??,??note
6.63667E+18,??,Galaxy Note 3
2.92807E+18,??,??2
-1.41743E+18,??,??Note2
9.19885E+18,??,MI 4
1.25323E+18,?? ,U960E
-1.38241E+18,??,??????S8
-3.90707E+18,??,5950
3.92335E+18,??,??note
8.43965E+18,?? ,Q519T
3.72603E+18,??,MI 4
4.57867E+18,??,Galaxy Tab P6800
7.2252E+18,vivo,X5M
-4.15562E+18,??,A398t
-4.56822E+18,??,??note
8.14962E+18,??,??
8.19778E+18,OPPO,R7s
-2.0176E+18,??,MX5
-5.71682E+18,??,??F1
5.34825E+18,???,Z5S
-2.18179E+18,??,MX5
4.1949E+18,??,Galaxy S6
4.49258E+18,??,MI 4
-5.09407E+18,??,Y511-T00
-7.76745E+18,??,MI One C1
-4.32546E+18,??,Galaxy S6 Edge+
-3.06285E+18,??,MX4
-2.58449E+18,??,????1s
-7.14321E+18,??,8085q
7.14889E+18,??,MI 3
-2.35134E+18,??,??NOTE
-1.57395E+18,??,Galaxy Note 3
1.80501E+18,??,??4C
2.16863E+18,??,A3900
3.34178E+18,??,Galaxy A7
1.44874E+17,??,??2A
2.44142E+18,??,MI 2S
8.85275E+18,??,Galaxy Note 4
-5.37879E+18,?? ,V5 Max
-3.83117E+18,??,??Note2
-1.90243E+18,vivo,X5Pro
8.52745E+18,??,MX4
-7.2251E+18,??,M4
2.80661E+17,??,L1 mini
4.26277E+18,??,V188S
6.42207E+18,OPPO,R2017
-3.95348E+18,ZUK,Z1
-8.19189E+18,vivo,Xplay
-7.37509E+18,??,??X7
2.95442E+18,??,Galaxy Mega 6.3
5.99862E+18,??,MI 4
-5.66502E+18,?? ,Grand X Quad
7.17124E+18,??,??note
1.096E+18,??,A320t
-7.06532E+18,??,??F2
9.99152E+17,??,Galaxy Win
7.86982E+17,??,????
-5.41586E+17,??,F2
-5.92643E+18,??,??6 Plus
-2.47102E+17,??,Galaxy S4
1.17666E+18,??,Galaxy S3
-1.47968E+18,LG,G2
7.63198E+18,OPPO,R7
-3.78263E+18,??,MX3
6.70473E+18,OPPO,A11
8.08441E+18,??,??6
8.30332E+18,??,Galaxy Core Advance
2.44946E+18,??,Ascend P7
-6.041E+18,??,??Note2
4.51726E+18,??,??3X???
-7.51046E+18,vivo,Y28L
-2.28859E+17,OPPO,R3
-2.02904E+18,??,????1 Pro
8.32507E+18,??,MX5
7.2005E+18,??,One
5.38291E+18,??,??5
6.98707E+18,??,??note
-6.61927E+18,vivo,Y27
8.63583E+17,??,??note
5.13405E+18,??,8720L
-7.88824E+18,??,Galaxy A5
6.36118E+18,???,Z9 mini
3.09354E+18,??,Galaxy Note 4
8.39314E+17,HTC,Desire 820
3.2945E+18,??,??F1Plus
-1.98952E+18,??,MI 3
3.82473E+18,??,??4C
-5.21774E+18,OPPO,R1
-3.80243E+18,??,Galaxy S3
1.91055E+18,??,MI 4
2.0019E+18,??,??2
-3.65289E+18,OPPO,R819T
5.95569E+18,??,??2
5.06156E+18,??,Galaxy Note 3
8.87384E+18,vivo,Y22IL
4.94072E+18,??,??4
-6.63202E+18,??,??3X???
4.752E+18,??,????1 Pro
-7.24442E+18,??,??note???
2.55673E+18,??,???
-7.13195E+17,??,??6 plus
-4.2292E+18,??,Galaxy Note 3 Lite
-4.02888E+17,??,Ascend P6
-1.69755E+18,??,????4X
-6.77466E+18,??,SHV-E210L
7.4294E+18,??,????1s
-7.20988E+18,OPPO,R827T
-5.39111E+18,vivo,Xplay
9.07983E+18,??,MI 2S
-5.15629E+18,TCL,??
-8.75946E+18,??,??Note2
-1.86149E+18,??,??6 Plus
4.75804E+18,??,??Note 2
7.70942E+18,OPPO,1107
3.95223E+18,??,????1s
-4.85319E+18,??,??6 Plus
3.01985E+18,??,????1s
3.40537E+18,??,??3C
1.45641E+18,??,??7
-1.05756E+18,??,????1s
7.20054E+18,??,Galaxy Grand Prime
-5.14932E+18,??,????1 Pro
5.73144E+18,OPPO,R1C
8.15632E+18,??,???
-6.38033E+18,??,Galaxy A5
7.99012E+17,??,????4C
4.50314E+18,OPPO,R1C
4.86188E+18,vivo,Y27
-5.127E+18,??,??2A
-6.65669E+18,??,????4C
3.29199E+18,OPPO,A11
-2.61407E+17,??,??note???
8.67044E+18,??,Galaxy Grand 2
-2.86079E+18,??,Galaxy Note
-7.19917E+18,??,??2A
-3.71296E+18,??,F103
-6.04129E+17,vivo,Y928
-4.33078E+18,??,Galaxy Note 3
8.18708E+18,HTC,One
6.34306E+18,??,??7i
-3.74214E+18,??,??2
-3.10616E+18,??,??note
-6.59926E+18,??,Galaxy Ace 3
-5.11095E+17,??,MX3
-2.33733E+18,??,Ascend P7
-1.05944E+18,??,??6
6.06804E+18,??,????1s
1.43197E+18,??,Galaxy S5
-1.30232E+18,??,??Note 2
-8.70372E+16,??,??Note2
-8.91073E+18,??,MX5
-5.08034E+18,??,Galaxy S4
4.21914E+18,OPPO,R821T
3.36127E+18,??,Galaxy Note 2
4.15624E+18,??,??2A
1.43029E+18,??,MX5
-7.77483E+18,??,??Note3
-6.40772E+18,??,??4A
-6.16689E+18,??,????4X
-2.62169E+18,??,??2
2.30186E+18,??,????1
-5.25864E+18,??,Galaxy Win
5.76451E+18,vivo,Y11
-6.54088E+18,??,??4
1.67316E+18,??,MI 2A
-3.72837E+18,OPPO,R7s
8.77604E+18,OPPO,R831S
-2.88598E+18,vivo,Y13
-1.63095E+18,??,Ascend P8
2.61838E+18,????,Moto X
3.84431E+18,??,Galaxy A7
-1.56119E+18,vivo,Y13L
-6.37676E+18,??,Y321C
-4.19798E+18,??,??note
6.04589E+18,??,MX2
5.34883E+18,??,??K3 Note
-7.48834E+18,vivo,Xperia Z2
7.35948E+18,??,5951
-8.29111E+17,??,MI 4
4.28727E+18,??,I9118
2.25674E+18,??,MX4
6.45407E+18,OPPO,R7s
-1.34498E+18,??,8750
-6.05422E+18,vivo,Y27
8.1589E+18,??,??note???
7.92305E+18,??,S5.1
1.48875E+18,??,????4C
-4.38766E+18,??,MX5
-7.31803E+18,??,MI 2
-4.24012E+18,??,??2A
-5.95598E+18,??,??3C
-6.64307E+18,??,????5X
8.33131E+18,??,K860i
2.72425E+18,??,Ascend P8
1.91664E+18,??,??F1
-3.89783E+18,??,G730-C00
-7.7553E+18,OPPO,N1T
1.13418E+18,??,??????S8
-7.66058E+18,??,P8 Lite
-3.55053E+18,??,MI 2S
4.60154E+18,??,A708t
2.23453E+18,??,??2
4.87021E+18,??,MX3
-8.75549E+18,??,MI 2S
2.48571E+18,??,????4C
-1.9122E+18,??,??
-8.64198E+17,??,??2
2.184E+18,??,??note
5.77112E+18,??,????
-9.59597E+17,??,??2A
8.51113E+17,??,MX5
1.51972E+18,??,A670t
8.17665E+18,??,S658t
-7.29334E+18,??,Galaxy On7
-5.11204E+17,??,MI 3
8.55653E+18,??,Ascend P7
-4.04228E+18,HTC,Desire 820 Mini
8.67553E+18,??,??note
7.03682E+17,??,???
1.02413E+18,vivo,X710L
9.05232E+18,??,G610T
7.01928E+18,??,Galaxy S5
-5.82353E+18,??,Galaxy Ace
-4.96503E+16,??,Galaxy Note 2
5.9431E+18,??,??6 Plus
7.51782E+18,??,G610S
-5.9942E+18,vivo,Y17T
7.87889E+18,??,Galaxy Note 5
2.90118E+17,??,T1
-3.12018E+18,??,??6 Plus
-7.00719E+18,??,??NOTE
-9.09113E+18,??,MI 3
8.2899E+18,??,Galaxy S6 Edge+
-3.99121E+18,??,Galaxy S5
-3.95116E+18,OPPO,A33
9.15065E+18,HTC,603e
3.39144E+18,??,??note
-9.22332E+18,??,??note
-3.39362E+18,??,??Note2
-1.09806E+18,??,Ascend P7
8.85251E+18,??,MI 4
6.65389E+17,??,MI 2S
-8.18342E+17,OPPO,R7s
8.15304E+18,??,Galaxy S4
7.15752E+18,??,MI 2S
-4.36025E+18,???,LT416
7.1884E+18,??,Galaxy Note 3
4.59709E+18,??,Galaxy S3
8.35919E+17,??,Ascend G7
-7.95883E+18,??,??2A
-8.16928E+18,??,????1s
3.46859E+18,vivo,Xplay
-4.80872E+17,??,G610T
4.75502E+18,HTC,G11
4.20501E+18,??,??Note 2
3.3757E+18,vivo,Y29L
-5.31889E+18,??,??3C
-5.81716E+18,vivo,Xplay
-2.3789E+18,??,??6
8.24509E+18,??,??note
-1.80545E+18,vivo,Y13
-6.64125E+18,vivo,Y33
-2.94475E+18,??,Galaxy S5
-7.71356E+18,??,S7568
-6.51265E+17,??,??
3.73271E+18,HTC,T528w
-7.52996E+18,OPPO,6607
4.9555E+18,??,Galaxy S5
-3.78507E+17,??,MI 3
7.28646E+18,??,??5
8.21925E+18,??,MX3
-5.75363E+18,??,MI 3
-2.57651E+18,??,Galaxy Note 2
8.20883E+18,OPPO,R7s
2.47925E+18,TCL,???3N
-4.18214E+18,??,Galaxy Note 2
5.13259E+18,vivo,X5Pro
2.56586E+18,??,8730L
3.24672E+18,??,??Note 2
-3.57009E+18,??,??2A
5.6892E+18,??,????1s
-7.50333E+18,??,A788t
1.44627E+17,??,MX5
2.19069E+18,??,??note
-6.43986E+18,??,????4
7.2707E+18,??,??note???
-5.20008E+18,??,??1S
-7.53705E+18,??,Galaxy S5
-1.06243E+18,vivo,Xplay3S
-5.5681E+17,??,??2
8.29634E+18,???,M2
8.56336E+18,??,MX3
-8.51319E+18,??,note???
-5.2802E+18,vivo,Y11IW
-7.45653E+18,??,Ascend P8
1.51582E+18,??,??4A
-2.38495E+18,??,????5
-1.92738E+18,??,MI 4
5.71178E+18,OPPO,R2017
3.57582E+18,??,MX5
2.63898E+18,??,Galaxy S2
-7.54227E+18,OPPO,A33
7.18473E+18,??,??note
-7.63978E+18,??,??2A
8.00204E+18,??,??3X???
-4.12829E+18,??,??metal
-8.44146E+18,??,Galaxy S6 Edge
-1.09424E+17,??,??2
-4.13629E+18,??,R1
-7.22176E+18,??,Galaxy S3
3.91771E+18,??,??????S8
-2.03816E+18,??,W2015
-5.64439E+18,??,??2A
7.68899E+18,??,??Note3
-8.51603E+18,??,MX5
-8.94424E+18,??,MI 4
-4.65687E+18,??,??note
5.83708E+18,??,Galaxy A7
-7.585E+18,??,Galaxy S6 Edge
4.26295E+18,??,B199
6.66119E+18,??,??1S
2.24983E+18,??,MX4
-8.34547E+18,??,??Pro
-4.85246E+17,??,F103
-6.27437E+18,vivo,X710L
-6.44644E+18,vivo,X5Pro
-5.07015E+18,??,Galaxy S5
-5.09452E+18,vivo,Y23L
-1.30871E+18,??,??1S
7.45651E+18,??,????4C
3.38756E+18,??,MX5
-4.15959E+18,OPPO,R7s
-6.54847E+18,ZUK,Z1
2.29369E+18,??,????4X
-7.0576E+18,??,Galaxy Note 3
5.31697E+17,OPPO,R819T
-6.7325E+18,??,??NOTE
4.62852E+18,??,Ascend P8
-2.61687E+18,OPPO,R830
-8.42832E+18,??,??Note 2
1.50331E+18,??,MI pad
7.17668E+18,??,ELIFE S5.5
8.8227E+18,??,??2A
6.32098E+18,??,Galaxy S6 Edge
3.33178E+18,??,??3C
-5.28552E+18,??,Galaxy A7
7.95589E+18,??,Ascend P7
-8.77724E+18,??,??note
-5.96254E+18,??,MI 4
1.97632E+18,??,??2
-7.34878E+18,?? ,Q505T
-5.39202E+18,??,Galaxy A8
7.444E+18,??,Ascend P6
-8.44643E+18,??,R1
-4.81121E+18,??,??Note3
-3.01008E+18,??,MI 2S
4.47359E+18,OPPO,R819T
-8.57428E+18,??,??Pro
-3.88882E+18,??,??note
5.79898E+18,vivo,Y33
-1.042E+18,??,??3X???
2.67209E+17,??,Galaxy S4
6.85381E+18,OPPO,R7
-6.77969E+18,??,??7
-9.1663E+18,??,Galaxy Note 4
2.82172E+18,??,????4X
3.10098E+18,??,9190l
-7.12205E+18,??,Galaxy S5
8.50251E+17,??,??Note3
6.84122E+18,??,??2A
6.13297E+18,??,C8816
-3.97836E+16,??,??Note2
-8.43893E+18,??,??Note2
4.94234E+16,??,??1S
-2.26481E+18,??,Galaxy S5
-4.11157E+18,??,Galaxy Note Edge
8.315E+17,HTC,G11
-7.60967E+17,??,??2
2.82033E+18,??,??2A
8.09515E+18,??,??Note 2
3.19474E+18,??,MX3
1.36341E+18,OPPO,R7
8.93895E+17,??,Galaxy Note 2
5.66079E+18,??,Touch 2C
-2.39028E+18,??,??Pro
-3.9538E+18,??,Galaxy J7
6.36008E+18,??,???
3.46278E+18,??,??2
8.57955E+18,??,????4X
8.51986E+18,??,MX4 Pro
-7.45022E+18,??,A3800d
2.08346E+18,??,Galaxy Grand Prime
9.01879E+18,OPPO,R7s
8.33738E+18,??,????1
7.70128E+17,??,Galaxy S4
7.47346E+18,??,??Note3
5.62339E+18,??,Galaxy Note Edge
-1.99502E+18,vivo,X3F
-4.89696E+18,??,One
-9.03703E+18,??,??2A
7.79092E+18,??,MX2
-6.33114E+18,??,????A8
4.93133E+18,??,??Note3
5.60875E+18,??,??note???
8.20452E+18,??,MI 4
-5.47826E+18,??,MX5
-9.20869E+17,??,Galaxy Note 2
4.45919E+18,??,MX4
-1.39246E+18,vivo,Y913
-4.11737E+18,vivo,Y13iL
6.4528E+18,??,????4
-7.19053E+18,OPPO,R7
3.31696E+18,??,MI 2S
-3.47899E+18,??,Ascend P7
9.34175E+17,??,Galaxy Trend DUOS
9.3893E+17,??,????4C
-4.69347E+18,LG,Optimus G
2.46541E+18,??,??
6.51132E+18,OPPO,R7
7.16072E+18,??,Ascend P7
8.07997E+18,??,Ascend G7
2.3615E+18,??,Galaxy Note 3
4.07918E+18,OPPO,R7 Plus
-5.57868E+18,??,7296
-4.41515E+18,OPPO,R5
-1.54977E+18,??,MI 4
-7.41591E+18,??,????1
-7.3879E+18,??,??7
-2.5457E+18,??,MI 3
4.0456E+18,??,??2A
4.48365E+18,??,??note
-8.12179E+18,???,M512
4.07386E+18,??,??NOTE
-1.92943E+18,??,Galaxy S3
2.98677E+18,??,??3C
-6.24568E+18,??,Galaxy On5
6.3553E+17,??,7105
-2.20334E+18,??,Galaxy S3 Neo+
5.55214E+18,??,F2
-4.94637E+18,??,Galaxy Ace 3
8.14636E+18,??,??F2
-4.21766E+18,??,G520-T10
8.28696E+18,??,MI 2S
-6.58359E+18,??,MX2
-6.16117E+18,??,MI 3
-5.05975E+18,??,MX5
-6.89729E+18,vivo,Y15
6.73767E+18,??,??Note2
2.11549E+18,??,??NOTE
5.39353E+18,??,Galaxy S4
3.7464E+18,??,G7 Plus
-2.04715E+18,??,Galaxy Grand 2
1.23831E+18,??,VIBE X
-5.23902E+18,??,Mate 8
2.67455E+16,??,MX3
-7.74974E+18,??,Galaxy S3
3.36954E+18,??,G610T
1.37419E+18,??,??6
1.15633E+18,OPPO,R7s
-6.4213E+18,??,??1S
6.95484E+18,??,??NOTE
4.24373E+18,vivo,Y33
-2.73882E+18,OPPO,R7 Plus
7.63171E+18,??,??NOTE
-1.41254E+18,??,Galaxy Note 3
1.49435E+18,??,Galaxy Grand 2
-9.19808E+17,??,??note
4.09324E+18,vivo,X5Pro
-8.51775E+18,??,????4C
8.93301E+18,??,S1
2.48094E+18,??,MI 2S
-2.52949E+18,??,??K3 Note
2.9916E+18,OPPO,Find 7
-3.47235E+18,??,??
1.21468E+18,vivo,X1ST
8.70047E+18,ZUK,Z1
-8.66539E+18,??,MI 1S
1.17534E+18,??,??2A
-6.32321E+18,??,5263
-3.63268E+18,??,??4C
-8.85845E+17,??,S2y
-8.12035E+18,OPPO,A33
6.2172E+18,??,Galaxy Note 3
3.73358E+18,??,MI 3
7.51841E+18,OPPO,1107
-6.34352E+18,??,??5
6.29972E+18,??,A369
5.90117E+18,??,A670t
3.31655E+18,??,Galaxy On5
2.12457E+18,??,P8 Lite
-7.87681E+18,??,Galaxy S4
1.17488E+18,??,F2
8.51633E+18,??,????1
3.5741E+18,??,F2
-4.13198E+18,?? ,Grand Memo 2
3.38199E+18,??,G750-T20
8.00564E+18,??,??1S
3.32853E+18,vivo,X5M
-4.56142E+18,??,Galaxy A7
-6.09274E+18,??,G610T
2.81951E+18,??,Galaxy S3
3.84096E+18,vivo,Y923
-8.78538E+18,??,MI 2
-5.65808E+18,??,??note
-7.27915E+18,??,??K3 Note
-8.97252E+18,??,??4
-1.37023E+18,??,??1S
-5.58037E+18,vivo,Xperia Z1
-1.66426E+18,??,??F2
-7.42782E+18,??,PRO5
-7.18136E+18,??,M032
2.6822E+17,??,??Note 2
-5.55926E+18,??,??4C
-3.52815E+18,??,Mate 8
-5.59844E+18,??,MI 2S
6.52366E+18,??,??NOTE
-8.45147E+18,??,??4
-7.44457E+18,??,Mate 7
-8.63434E+18,??,MI 2S
6.76849E+17,OPPO,R8205
8.7475E+18,vivo,X5Max+
3.96286E+18,??,Galaxy Note 2
8.55293E+18,??,????1s
1.46E+18,??,P8 Lite
-2.44911E+18,??,MI 2S
-1.36722E+18,??,Galaxy Mega 5.8
-1.8663E+18,??,Galaxy Win
-4.91661E+18,vivo,X3T
1.50848E+17,??,??7i
8.4592E+18,??,??note
2.7795E+18,??,????1
1.5044E+18,??,Galaxy Note 2
-4.91572E+17,??,A688t
2.62854E+18,??,MX4
8.35026E+18,??,Galaxy Grand 2
-8.71481E+17,??,MX3
6.50398E+18,??,????1s
-7.46578E+18,??,??metal
-5.4117E+18,vivo,X5L
-5.14269E+18,??,Mate 8
-5.98225E+18,OPPO,R821T
6.7955E+18,??,note???
-7.14187E+18,??,MI 4
-4.82024E+18,??,??3X
5.18457E+18,vivo,X5SL
7.23931E+18,vivo,X5Pro
-7.80035E+18,??,??4
5.16797E+18,??,??big foot
-5.98839E+18,??,Touch 2
-2.21213E+18,OPPO,R1
5.74442E+18,OPPO,1107
6.05419E+18,vivo,Y13L
8.02101E+18,??,????1s
-4.25225E+18,??,??6
3.06629E+18,??,Galaxy Premier
4.4552E+18,??,MI 3
3.45031E+18,??,Galaxy S6
5.08826E+18,??,??Note3
-2.24497E+18,??,Galaxy S6
-7.8912E+18,??,??3C
7.97524E+18,vivo,Y37
-5.39183E+18,??,??note
-7.41076E+18,??,Ascend P8
-2.31653E+18,??,??7
8.55494E+18,??,Galaxy A8
4.76719E+18,??,??Note2
-6.54534E+18,??,Galaxy S3
3.37053E+18,??,note???
-5.95364E+18,??,Galaxy Note 3
6.88644E+18,??,Galaxy Note 2
5.71091E+18,??,A670t
4.52916E+18,vivo,X5L
1.31974E+18,vivo,Y33
-3.43456E+18,OPPO,R7s
-6.9148E+18,?? ,U956
-4.71337E+18,??,??Note2
-3.1592E+17,??,??note
1.24464E+18,OPPO,N1T
-5.61019E+18,??,??4C
3.05711E+18,??,??Note3
-8.52918E+17,??,MI 3
5.92921E+18,??,MX3
-9.01325E+18,OPPO,R7 Plus
-6.1693E+18,??,??
-6.42425E+18,??,????4
2.42227E+17,??,Ascend G7
-6.90974E+18,??,????1 Pro
8.62945E+18,??,??7i
-8.84777E+18,??,Galaxy A8
-6.80511E+18,??,????1s
-1.21752E+18,??,MI 2S
1.91626E+17,??,??3X???
7.07742E+18,??,S810t
1.40777E+18,??,??Note2
5.36865E+18,??,Mate 7
6.11593E+18,??,MI 2S
9.82038E+17,??,??6 plus
2.45962E+18,??,MI 2S
-6.39917E+18,vivo,Y913
-1.5232E+18,??,??+
-4.70512E+18,??,????4
-3.4218E+18,??,HN3-U01
7.51913E+18,??,??note
-2.38073E+18,??,??6
-5.03476E+18,??,S650
-6.97351E+18,OPPO,R815T
-1.48892E+18,??,??3X
-4.59449E+17,??,MI 3
-8.22589E+18,??,????4X
6.28148E+18,??,L128
2.55069E+18,vivo,Y13
4.82123E+18,??,MX5
-6.23858E+18,???,IPH8
-2.35106E+18,??,Galaxy S3
1.38469E+18,??,??6 Plus
4.55709E+18,??,??3X???
-3.47853E+18,??,??3C???
-1.77104E+18,??,??2
-1.02238E+18,??,Galaxy J7
7.77967E+18,??,MX3
-1.91676E+18,??,MI 2S
-1.69229E+18,OPPO,R7s
9.32529E+17,OPPO,R7
1.25827E+18,??,??note
-6.03876E+18,OPPO,1100
1.90172E+18,??,G610S
3.55896E+18,??,S5830I
-1.02438E+17,??,note???
-9.87782E+16,??,Galaxy J7
2.09518E+18,??,Galaxy Note 2
5.59537E+18,??,??Note2
4.99276E+18,??,??4C
9.10738E+18,vivo,X6 Plus D
-2.34605E+18,??,MI 2S
6.23453E+18,OPPO,N1 Mini
-1.38461E+18,OPPO,N1T
5.23294E+18,??,G606
-1.82722E+18,??,5951
2.36009E+18,??,???
4.17061E+18,OPPO,R830
7.71676E+18,??,????1s
-3.12969E+18,??,Ascend P6
-6.86431E+18,??,??7i
-8.88199E+17,??,Galaxy Note 3
-8.51724E+18,??,???
-7.17176E+18,??,??3C
-5.04306E+18,OPPO,A31
2.61798E+18,??,??2
1.06194E+18,??,Ascend P6
5.36744E+18,??,??2A
1.23519E+18,??,note???
6.01937E+18,??,??6
3.4106E+18,??,??3C
-3.0205E+18,??,B9388
1.61398E+18,??,Galaxy S4
4.14082E+18,??,????A8
-3.81821E+18,??,???
-8.63355E+18,??,Galaxy Ace 3
-1.45971E+18,??,??note
-4.98983E+18,??,MI 2
-2.51103E+18,??,??Note2
8.10424E+18,??,??note
3.84137E+18,vivo,X3L
7.52844E+18,??,????4
-3.41305E+18,??,Galaxy S4
4.97014E+18,??,Galaxy S4
-8.17584E+18,??,??3C
9.07244E+18,??,??4C
-2.46937E+18,vivo,Xperia S
6.52079E+18,??,Galaxy Note 3
-3.27956E+18,??,??note???
2.83967E+18,??,??6 Plus
-5.30391E+18,??,A3800d
-5.93189E+18,vivo,X1ST
-4.31964E+18,??,Galaxy S6 Edge
-4.52321E+18,??,??F1Plus
1.78483E+17,HTC,Desire 826
4.26068E+18,??,MI 3
-5.69636E+18,??,MX4
7.55016E+18,??,A5800-D
3.25403E+18,OPPO,R8205
-3.3913E+18,??,????1s
8.79393E+18,??,Galaxy Core Lite
-2.24791E+18,??,MI 4
8.82264E+18,??,Galaxy Note 2
-2.99186E+18,??,MI pad 2
-4.59898E+18,??,??2
-3.47571E+18,??,Galaxy S4
3.86638E+18,OPPO,R6007
1.14596E+18,??,MI 2S
-6.81485E+18,??,B199
2.36723E+18,??,??3C
6.06458E+18,vivo,X3L
5.67645E+18,??,A360t
8.2403E+18,??,Galaxy Note 3
8.42574E+17,OPPO,A31
-2.41671E+18,OPPO,N1 Mini
4.83169E+18,??,??note
7.93897E+18,??,Galaxy Note 3
1.51698E+18,vivo,Y13
-3.71994E+17,??,SM-T705C
-3.35946E+18,??,Galaxy Trend DUOS 2
-9.09001E+18,LG,G4
-5.11643E+17,??,????1s
4.74838E+18,??,MI 2S
2.16008E+18,vivo,X6 L
-1.74179E+18,??,??2
8.17311E+18,??,MX2
3.96613E+18,??,Ascend P7
-6.12811E+18,TCL,ono
3.83644E+18,OPPO,Find
6.96716E+17,??,Galaxy Note 2
7.316E+18,OPPO,Find 7
-8.88813E+18,??,????1s
4.00701E+17,??,MI 4
3.62092E+18,OPPO,R7
8.1269E+18,??,MI 4
-5.78228E+17,??,??Note2
5.00912E+18,??,??Note 2
8.56034E+18,??,Mate 8
3.03179E+18,??,??4A
7.53467E+18,OPPO,R831T
-4.2304E+18,??,MI 3
6.2768E+18,OPPO,R1C
7.95623E+18,??,??Note2
5.64666E+18,vivo,Y11
-5.42626E+18,??,??note
-5.77592E+17,??,Galaxy Core Max
-8.02652E+17,??,Galaxy J7
8.92971E+18,??,??note
-4.25821E+18,??,??6 Plus
-8.28298E+18,??,??note
-7.85929E+18,??,??6 Plus
3.33021E+18,OPPO,R7s
-6.32435E+18,??,????4
-3.50059E+18,??,MI 3
-6.34475E+18,??,MI 2S
-1.93177E+18,??,MI 2S
-5.42966E+18,??,Galaxy A5
-1.26064E+17,OPPO,R827T
-2.34982E+18,LOGO,M2
-6.80472E+18,??,??note
-3.16842E+18,vivo,X5Max
2.77537E+18,??,??note???
-2.58574E+18,??,Galaxy Grand Prime
5.47033E+18,??,??F1Plus
9.16781E+18,??,Galaxy Trend DUOS
-8.87029E+18,??,??3C
7.40486E+18,OPPO,R5
5.02939E+18,vivo,X3L
2.08866E+18,??,ivvi ??Pro
-6.19983E+18,OPPO,A53
-5.60809E+18,??,MI 4
-9.06615E+18,??,Galaxy Note 3
-8.18264E+18,OPPO,R3
7.19732E+18,??,Mate 7
5.26746E+18,??,??metal
-5.78764E+18,??,??Note3
1.06284E+18,??,MX4
-6.39722E+18,??,Galaxy Core Max
5.67094E+18,????,A1
8.32964E+18,??,MI 2A
-7.22178E+18,??,Galaxy A5
6.52061E+18,??,????4C
1.45854E+18,??,??3X
-1.63988E+18,??,Galaxy S4
-4.07492E+18,?? ,G718C
-2.55222E+18,??,MI 2S
6.14016E+18,??,Galaxy S3
-4.44939E+18,??,Galaxy Win
7.22726E+18,??,??3C
-5.63546E+18,??,Galaxy S6 Edge+
1.89446E+18,??,???XM
-3.54991E+18,vivo,Y20T
-5.038E+18,??,????1 Pro
-6.10272E+18,??,????1
-8.7021E+17,??,8720L
-1.61572E+18,??,Mate 7
6.16273E+18,vivo,Xplay
7.77305E+18,vivo,Y33
-7.94267E+18,??,MI 4
-6.30303E+18,??,??6 Plus
5.4874E+17,??,??note???
7.90175E+18,?? ,V5S
1.25036E+18,OPPO,3007
2.13374E+18,??,MI 2S
-9.0573E+16,??,Galaxy Note 2
4.22565E+18,??,A3800d
-1.49006E+18,??,MX4
3.95857E+18,??,???
9.90474E+17,??,Galaxy Note 3
6.76477E+17,vivo,Y35
-8.22272E+18,??,MX4
3.89014E+18,??,Galaxy S5
4.24524E+18,??,MI 4
7.29489E+18,??,??7
-1.30417E+18,vivo,S7
-4.77255E+18,??,??2
7.80196E+18,??,????4C???
-6.35428E+18,??,??Note 2
-8.38583E+18,??,????1 Pro
5.68855E+18,??,??1S
-7.34159E+18,??,????5X
3.18004E+18,??,Galaxy S6
6.43037E+18,??,D800
-6.43777E+17,??,??3
8.5177E+18,??,??K3
8.4119E+18,vivo,X6 Plus
8.83893E+18,vivo,X6 L
4.07695E+16,??,F103
7.11582E+18,OPPO,R7 Plus
5.83427E+18,OPPO,R831S
1.08032E+18,??,F2
2.19475E+18,??,Galaxy A8
-1.53924E+18,??,??6 plus
1.28761E+18,??,??Note3
5.5548E+18,vivo,X5Max
5.65272E+18,??,??7
-3.64705E+18,OPPO,A33
3.97668E+18,??,??Note2
9.03272E+18,??,Galaxy Note 4
-8.85069E+18,??,??K3 Note
-1.92697E+18,vivo,X5M
4.51432E+17,??,Galaxy Note 3
-5.92086E+18,vivo,S12
-7.54847E+18,??,A5800-D
5.74942E+18,??,??note
-1.11602E+18,??,Galaxy Trend 3
-5.78665E+18,??,??note
7.67869E+18,??,Galaxy Win
-3.39757E+18,vivo,X5Pro
-6.79396E+18,??,Galaxy S4
9.8027E+17,??,F2
1.8575E+18,??,Galaxy S6 Edge+
6.16964E+18,??,??note
5.88123E+18,??,I779
8.60344E+18,OPPO,Find 7
8.22994E+18,vivo,Y13iL
