device_id,gender,age,group
-6.15962E+18,F,29,F29-32
-6.94485E+18,M,25,M23-26
-4.28991E+18,F,28,F27-28
5.04517E+18,F,28,F27-28
5.53864E+18,M,25,M23-26
-7.61769E+18,F,22,F23-
-2.70332E+18,F,36,F33-42
-4.63572E+18,M,21,M22-
-6.27705E+18,F,22,F23-
2.92388E+17,M,29,M29-31
1.83994E+17,F,47,F43+
-3.92192E+17,F,27,F27-28
8.96703E+18,F,41,F33-42
-3.98621E+18,F,20,F23-
4.89635E+18,F,41,F33-42
3.73125E+18,F,39,F33-42
-4.45793E+18,F,26,F24-26
3.32322E+18,M,41,M39+
8.34559E+18,M,46,M39+
-1.57907E+17,M,46,M39+
1.24675E+18,M,26,M23-26
7.85015E+18,M,28,M27-28
-7.27098E+18,M,23,M23-26
-2.0323E+18,F,26,F24-26
5.17553E+18,M,23,M23-26
-2.75226E+18,M,37,M32-38
8.72373E+18,M,27,M27-28
-9.21368E+18,M,27,M27-28
5.79232E+18,M,45,M39+
-1.65397E+18,F,29,F29-32
-8.52506E+18,M,22,M22-
-4.40313E+18,M,34,M32-38
-3.03825E+18,F,31,F29-32
4.46501E+18,M,20,M22-
-3.92103E+18,M,26,M23-26
-9.10817E+18,F,20,F23-
-5.78555E+18,F,34,F33-42
-2.11771E+18,F,23,F23-
-4.88152E+18,M,20,M22-
-3.70009E+18,M,20,M22-
-7.26316E+18,M,20,M22-
5.70219E+18,M,20,M22-
-6.3644E+18,M,29,M29-31
-9.07434E+18,F,27,F27-28
2.45066E+18,F,30,F29-32
4.23822E+18,M,28,M27-28
-7.36092E+18,F,22,F23-
4.00209E+18,M,36,M32-38
4.29202E+18,M,19,M22-
6.39316E+18,M,24,M23-26
7.95013E+17,M,34,M32-38
-6.91515E+18,M,25,M23-26
-8.4896E+18,F,22,F23-
1.2891E+18,F,22,F23-
7.24308E+18,F,26,F24-26
-2.23809E+18,M,50,M39+
-6.17791E+18,M,50,M39+
1.75163E+18,F,24,F24-26
-4.62904E+18,F,24,F24-26
-7.32428E+18,F,24,F24-26
8.08705E+18,F,65,F43+
2.9481E+18,F,65,F43+
3.56032E+18,F,22,F23-
-4.678E+18,F,28,F27-28
-4.72921E+18,F,28,F27-28
6.41578E+18,F,24,F24-26
-4.56165E+18,M,23,M23-26
-3.14051E+18,F,26,F24-26
-1.17747E+18,M,32,M32-38
-1.98642E+17,F,21,F23-
6.94491E+18,F,21,F23-
-3.83914E+18,F,21,F23-
4.30466E+18,M,27,M27-28
-1.74554E+18,M,27,M27-28
3.18538E+18,M,27,M27-28
8.70973E+18,F,27,F27-28
-4.08946E+18,F,27,F27-28
-3.57113E+18,F,27,F27-28
-1.6364E+18,F,20,F23-
1.52989E+18,M,32,M32-38
5.60423E+18,M,22,M22-
-4.21971E+18,M,36,M32-38
-5.40535E+18,F,20,F23-
-1.78456E+18,M,24,M23-26
5.21345E+18,M,22,M22-
6.19446E+18,M,32,M32-38
3.01961E+18,M,32,M32-38
-1.26811E+17,F,30,F29-32
9.38978E+17,F,37,F33-42
2.99312E+17,F,32,F29-32
2.46671E+18,F,27,F27-28
2.09493E+18,M,25,M23-26
-8.93064E+18,M,21,M22-
5.73206E+18,F,27,F27-28
-7.16938E+18,F,26,F24-26
3.68031E+18,F,26,F24-26
-6.6658E+18,F,26,F24-26
4.41877E+17,F,60,F43+
2.86348E+18,M,42,M39+
8.68514E+18,F,61,F43+
-3.96442E+18,M,28,M27-28
-7.84462E+18,M,28,M27-28
-5.16459E+18,F,24,F24-26
3.49557E+18,F,51,F43+
-7.18255E+18,M,28,M27-28
-3.70602E+17,M,28,M27-28
-4.52818E+18,M,26,M23-26
-4.61541E+18,F,26,F24-26
7.59647E+18,F,20,F23-
8.37487E+18,M,22,M22-
-1.23076E+18,F,29,F29-32
9.08537E+18,M,22,M22-
-6.87519E+18,M,31,M29-31
1.55135E+18,F,26,F24-26
-6.26185E+18,M,22,M22-
-5.2968E+18,F,31,F29-32
-8.55658E+18,F,21,F23-
9.17342E+18,F,21,F23-
-8.48083E+18,M,22,M22-
-2.68298E+18,F,22,F23-
7.42204E+18,M,29,M29-31
-2.15356E+18,M,24,M23-26
-7.68839E+18,M,46,M39+
-2.97848E+18,M,24,M23-26
-3.22912E+18,M,36,M32-38
-7.7621E+18,M,29,M29-31
5.12945E+17,M,29,M29-31
-2.35273E+18,M,29,M29-31
-8.14988E+18,M,28,M27-28
8.92709E+18,M,28,M27-28
7.56316E+16,M,24,M23-26
-2.31468E+18,M,30,M29-31
4.14133E+18,M,21,M22-
2.07804E+18,F,26,F24-26
5.31089E+18,F,26,F24-26
-4.706E+18,M,30,M29-31
-5.44084E+18,M,26,M23-26
2.2307E+18,M,22,M22-
8.32747E+18,M,27,M27-28
9.00039E+18,M,27,M27-28
-2.77031E+18,M,25,M23-26
-7.65366E+18,M,25,M23-26
6.64483E+18,M,42,M39+
5.00652E+18,F,23,F23-
4.92122E+18,M,25,M23-26
-6.50585E+17,F,19,F23-
-4.79245E+18,F,33,F33-42
-8.77826E+18,M,24,M23-26
-5.45493E+17,M,53,M39+
7.53564E+18,F,21,F23-
-3.09097E+18,F,21,F23-
5.89205E+18,M,21,M22-
4.59315E+18,F,21,F23-
7.45847E+18,F,30,F29-32
6.01816E+18,M,24,M23-26
6.23361E+18,M,24,M23-26
-4.52466E+18,M,17,M22-
-2.06764E+18,F,21,F23-
-3.59738E+18,F,21,F23-
8.72348E+18,F,21,F23-
5.0725E+18,F,21,F23-
-6.88363E+18,F,21,F23-
4.64556E+18,F,21,F23-
5.77297E+18,F,21,F23-
1.14916E+16,M,29,M29-31
2.8978E+18,M,26,M23-26
3.45576E+18,M,22,M22-
5.63666E+18,M,24,M23-26
-2.39985E+18,F,28,F27-28
-8.44919E+18,F,27,F27-28
4.23788E+18,F,27,F27-28
-9.42875E+17,M,19,M22-
-1.09174E+18,M,22,M22-
-6.09036E+18,M,24,M23-26
1.65552E+18,F,40,F33-42
-4.61952E+18,F,27,F27-28
-1.90699E+18,F,48,F43+
-1.52462E+18,M,30,M29-31
2.78901E+18,M,28,M27-28
1.88498E+18,M,21,M22-
-3.29276E+18,M,30,M29-31
-2.1395E+18,M,23,M23-26
7.07597E+18,M,47,M39+
3.64197E+18,M,47,M39+
7.73743E+18,F,30,F29-32
3.17203E+18,F,21,F23-
-3.24002E+18,M,21,M22-
2.64837E+18,M,21,M22-
-5.34179E+18,M,21,M22-
8.04558E+18,M,18,M22-
-1.78903E+18,M,30,M29-31
-7.9561E+18,M,30,M29-31
-4.09724E+18,M,29,M29-31
-5.91608E+18,M,22,M22-
5.40898E+17,F,21,F23-
-4.08488E+18,M,25,M23-26
5.96156E+18,F,37,F33-42
-7.99949E+18,M,24,M23-26
-9.85576E+16,M,58,M39+
7.29971E+18,M,58,M39+
8.45376E+18,M,58,M39+
6.14018E+18,M,18,M22-
5.62171E+18,F,20,F23-
-3.28565E+18,F,24,F24-26
-6.49929E+18,F,18,F23-
2.88881E+17,M,19,M22-
4.05734E+18,M,31,M29-31
3.94794E+18,F,21,F23-
1.56407E+18,M,30,M29-31
7.46427E+18,M,22,M22-
8.07084E+18,F,35,F33-42
-8.55869E+18,F,21,F23-
-7.17589E+18,F,45,F43+
-2.10718E+18,M,37,M32-38
2.79441E+18,F,34,F33-42
3.70955E+18,F,34,F33-42
-8.68838E+17,M,24,M23-26
6.56317E+18,F,30,F29-32
3.94676E+18,M,39,M39+
-3.86311E+18,F,27,F27-28
9.02072E+18,F,21,F23-
-6.33799E+18,M,32,M32-38
2.98643E+18,F,35,F33-42
-7.42709E+17,F,35,F33-42
1.13075E+18,F,44,F43+
1.32422E+18,F,26,F24-26
8.01618E+18,M,28,M27-28
-6.1057E+18,F,60,F43+
-5.26237E+18,M,24,M23-26
-8.03477E+18,F,44,F43+
-2.82606E+18,F,44,F43+
-4.38999E+18,F,44,F43+
1.52931E+18,F,44,F43+
3.18991E+18,M,29,M29-31
5.60508E+18,F,24,F24-26
-4.53234E+18,M,29,M29-31
5.54421E+18,M,40,M39+
-5.71395E+17,M,21,M22-
3.47141E+18,M,30,M29-31
-3.67289E+17,F,24,F24-26
1.89643E+17,F,31,F29-32
-6.04525E+18,F,31,F29-32
5.88518E+18,F,23,F23-
-3.80409E+18,F,23,F23-
-5.90853E+18,M,22,M22-
9.02138E+18,F,34,F33-42
-5.10486E+18,M,31,M29-31
-7.88616E+18,M,24,M23-26
1.72509E+18,M,32,M32-38
3.51949E+18,M,46,M39+
-1.75892E+18,F,22,F23-
-4.5308E+18,F,22,F23-
-7.04335E+18,F,22,F23-
-6.04187E+18,F,22,F23-
-4.31397E+18,F,22,F23-
1.59734E+17,F,22,F23-
-1.89328E+18,F,22,F23-
7.88371E+18,M,20,M22-
-7.84434E+18,F,46,F43+
8.0042E+18,M,37,M32-38
3.54845E+18,F,22,F23-
3.77066E+18,M,25,M23-26
-2.84182E+18,M,25,M23-26
-1.4731E+18,F,28,F27-28
-5.40057E+18,F,38,F33-42
6.46032E+18,M,35,M32-38
1.76254E+18,M,19,M22-
-7.4216E+17,M,19,M22-
2.20015E+18,F,26,F24-26
7.12486E+18,F,19,F23-
2.6112E+18,F,19,F23-
-6.77597E+18,M,39,M39+
-8.59509E+18,M,34,M32-38
7.0501E+18,M,24,M23-26
-3.00845E+18,M,20,M22-
3.94582E+18,F,24,F24-26
6.39376E+18,M,21,M22-
6.91119E+18,M,27,M27-28
9.10015E+18,F,23,F23-
5.79747E+18,F,29,F29-32
-6.64399E+18,M,36,M32-38
6.96408E+18,M,26,M23-26
-3.89567E+18,M,26,M23-26
8.19771E+18,F,23,F23-
-9.86418E+17,M,20,M22-
-1.54296E+18,M,20,M22-
7.53724E+18,F,25,F24-26
2.00724E+18,M,22,M22-
-7.68668E+18,F,23,F23-
5.06673E+18,F,29,F29-32
7.04316E+18,M,22,M22-
2.45035E+18,F,26,F24-26
8.251E+18,F,28,F27-28
8.88696E+18,F,26,F24-26
3.10471E+18,F,26,F24-26
3.3665E+18,M,29,M29-31
1.56446E+17,M,32,M32-38
6.96372E+18,M,24,M23-26
4.48749E+18,F,41,F33-42
-6.43284E+18,M,26,M23-26
1.30804E+18,F,27,F27-28
2.42055E+18,F,27,F27-28
4.08853E+18,M,25,M23-26
-6.86232E+18,M,26,M23-26
-8.03866E+18,M,24,M23-26
6.82613E+18,M,21,M22-
1.60961E+18,F,37,F33-42
-3.10568E+18,F,27,F27-28
-2.75405E+18,M,26,M23-26
-8.73889E+18,F,27,F27-28
6.23313E+18,F,31,F29-32
1.03329E+18,F,31,F29-32
-3.90666E+18,F,29,F29-32
-5.91894E+18,F,28,F27-28
9.35647E+17,M,29,M29-31
-5.93372E+18,F,21,F23-
9.16184E+17,F,24,F24-26
-7.6939E+18,F,24,F24-26
3.87405E+18,F,32,F29-32
-4.35639E+18,M,40,M39+
-6.23217E+18,M,40,M39+
1.57222E+18,F,24,F24-26
-2.7362E+18,F,27,F27-28
-4.16205E+18,M,22,M22-
3.47203E+18,M,20,M22-
-6.65471E+17,F,30,F29-32
2.37334E+18,M,19,M22-
-7.22022E+18,M,35,M32-38
6.91541E+18,F,24,F24-26
1.81882E+18,F,24,F24-26
6.74235E+18,M,28,M27-28
-5.63515E+18,M,28,M27-28
5.55867E+18,F,32,F29-32
4.01126E+18,M,20,M22-
-7.90138E+18,M,31,M29-31
4.43382E+18,F,31,F29-32
7.736E+18,M,24,M23-26
4.02828E+18,M,32,M32-38
3.42577E+18,M,32,M32-38
2.12088E+18,M,32,M32-38
-3.56612E+18,M,32,M32-38
-7.93087E+18,M,21,M22-
-1.60476E+18,F,26,F24-26
5.89722E+18,M,20,M22-
-7.02512E+18,M,21,M22-
6.49873E+18,M,21,M22-
8.80801E+18,M,21,M22-
-9.12758E+18,F,24,F24-26
-7.87173E+18,M,18,M22-
-8.23057E+18,M,18,M22-
1.40372E+18,M,18,M22-
-2.18063E+18,F,31,F29-32
-8.20764E+17,F,43,F43+
3.77327E+18,F,22,F23-
6.5238E+18,M,35,M32-38
-3.12831E+18,F,27,F27-28
6.59333E+18,F,27,F27-28
6.31394E+18,M,27,M27-28
5.57291E+18,M,23,M23-26
7.51239E+18,F,21,F23-
-8.56343E+18,F,25,F24-26
8.08999E+18,F,27,F27-28
1.61547E+18,F,20,F23-
1.32326E+18,F,58,F43+
-3.66357E+18,F,58,F43+
-9.63348E+17,M,21,M22-
-3.39018E+17,F,21,F23-
-7.26869E+18,F,26,F24-26
-5.44005E+18,F,20,F23-
-1.41778E+18,M,28,M27-28
-3.75867E+18,F,24,F24-26
-5.7786E+18,M,30,M29-31
-3.30028E+18,F,35,F33-42
-6.96688E+18,M,45,M39+
-8.661E+18,M,22,M22-
-2.543E+18,M,20,M22-
-3.92765E+18,M,20,M22-
-1.51702E+18,F,19,F23-
2.3423E+18,F,29,F29-32
3.74139E+18,M,25,M23-26
2.9848E+18,M,25,M23-26
6.21107E+18,M,26,M23-26
-3.19835E+18,M,20,M22-
-1.0409E+18,M,20,M22-
5.78596E+18,M,20,M22-
-2.94496E+16,F,32,F29-32
-3.38733E+18,M,31,M29-31
1.99389E+18,F,27,F27-28
5.6428E+18,F,31,F29-32
5.26697E+18,F,31,F29-32
-2.46222E+18,M,26,M23-26
6.82165E+18,F,19,F23-
1.73119E+18,M,24,M23-26
-3.9187E+18,M,25,M23-26
1.68496E+18,M,46,M39+
3.60964E+18,F,24,F24-26
2.40389E+18,F,23,F23-
-1.79501E+18,F,23,F23-
-4.33415E+18,M,32,M32-38
-9.83926E+17,M,22,M22-
-8.56248E+18,M,22,M22-
-6.90168E+18,F,20,F23-
-2.01002E+18,F,20,F23-
-7.60985E+18,F,63,F43+
-3.77737E+18,F,31,F29-32
-6.1296E+18,M,29,M29-31
5.49875E+18,M,43,M39+
6.81418E+18,F,34,F33-42
1.85219E+18,M,24,M23-26
-6.90936E+18,M,31,M29-31
3.09168E+18,M,25,M23-26
5.04808E+18,M,25,M23-26
-7.38302E+18,M,25,M23-26
8.22424E+18,M,35,M32-38
-6.45292E+18,M,23,M23-26
2.73936E+18,F,30,F29-32
5.92439E+18,M,31,M29-31
5.6578E+18,M,24,M23-26
-7.78698E+18,M,33,M32-38
2.33071E+18,M,33,M32-38
-9.15587E+18,F,35,F33-42
8.82067E+18,M,32,M32-38
-7.80325E+18,F,29,F29-32
5.27182E+18,M,23,M23-26
-6.47067E+18,F,28,F27-28
-2.93852E+18,M,19,M22-
-1.62383E+18,M,19,M22-
1.43736E+18,F,22,F23-
-1.10346E+18,F,22,F23-
-2.60436E+18,M,28,M27-28
1.51545E+18,M,28,M27-28
-6.19631E+18,F,23,F23-
-5.19756E+18,F,23,F23-
3.76461E+18,F,23,F23-
-5.37516E+18,F,25,F24-26
-2.86201E+18,F,27,F27-28
-2.81081E+17,F,27,F27-28
-6.15543E+18,M,19,M22-
-1.77478E+17,M,30,M29-31
-7.60363E+18,M,20,M22-
1.85552E+18,F,23,F23-
-4.63136E+18,F,23,F23-
-6.38011E+18,M,21,M22-
-5.07965E+18,M,23,M23-26
4.23505E+18,M,23,M23-26
-7.51671E+18,M,23,M23-26
-6.5417E+18,F,29,F29-32
2.88211E+18,F,24,F24-26
4.74667E+17,F,24,F24-26
1.95227E+18,F,48,F43+
8.79088E+18,M,21,M22-
-5.63166E+18,F,23,F23-
7.4165E+18,M,22,M22-
7.18235E+18,M,23,M23-26
1.64797E+16,F,41,F33-42
6.28651E+18,F,41,F33-42
-8.07753E+18,M,22,M22-
-7.85073E+17,F,21,F23-
9.11391E+17,F,23,F23-
2.45573E+18,F,22,F23-
5.3756E+18,F,47,F43+
-6.25856E+18,M,25,M23-26
-7.90571E+18,M,25,M23-26
-2.41775E+18,F,24,F24-26
-6.89908E+17,M,32,M32-38
-4.85041E+18,F,34,F33-42
-1.58964E+17,F,34,F33-42
-1.00057E+18,F,27,F27-28
7.26071E+18,F,27,F27-28
5.48219E+18,M,37,M32-38
-2.25525E+18,F,20,F23-
7.62463E+17,F,28,F27-28
8.70949E+18,M,29,M29-31
4.23354E+18,M,29,M29-31
7.63587E+18,F,22,F23-
-4.68499E+17,M,21,M22-
8.67632E+18,M,21,M22-
9.05622E+18,F,22,F23-
-6.62338E+18,F,22,F23-
3.41115E+18,M,28,M27-28
6.81733E+18,F,20,F23-
-8.05862E+18,M,24,M23-26
3.95718E+18,M,25,M23-26
6.58645E+18,M,22,M22-
-5.77306E+18,M,53,M39+
3.00299E+18,M,21,M22-
-7.58875E+18,F,21,F23-
-9.17304E+18,F,21,F23-
9.69255E+16,M,28,M27-28
-1.25991E+17,M,23,M23-26
-8.75425E+18,M,23,M23-26
-3.79781E+18,M,29,M29-31
-8.83626E+18,F,31,F29-32
1.24922E+18,F,20,F23-
5.0713E+18,F,25,F24-26
-5.65052E+18,M,22,M22-
-1.98657E+18,M,20,M22-
6.41547E+18,F,21,F23-
3.54614E+18,M,23,M23-26
-3.9718E+17,F,28,F27-28
-5.16122E+18,F,28,F27-28
1.059E+18,F,21,F23-
-2.1586E+18,F,19,F23-
-4.10199E+18,F,35,F33-42
5.67049E+18,M,46,M39+
-7.39457E+18,M,21,M22-
3.65081E+18,M,29,M29-31
-2.31046E+18,F,39,F33-42
1.38852E+18,F,20,F23-
8.89187E+18,F,20,F23-
-1.63026E+18,F,25,F24-26
2.37207E+18,M,46,M39+
8.53343E+18,F,22,F23-
2.68948E+18,F,22,F23-
8.96966E+18,M,21,M22-
-1.37333E+18,F,20,F23-
-1.86658E+18,F,20,F23-
7.52069E+18,F,20,F23-
-5.90666E+18,M,21,M22-
4.00359E+18,M,21,M22-
-7.53295E+17,M,21,M22-
5.57251E+18,M,24,M23-26
7.5129E+18,M,19,M22-
3.00406E+18,M,24,M23-26
5.78286E+18,F,25,F24-26
6.49043E+18,F,31,F29-32
-7.24937E+18,F,24,F24-26
7.3678E+18,F,24,F24-26
9.27E+17,M,29,M29-31
3.67886E+18,F,21,F23-
9.08913E+18,F,26,F24-26
-8.83015E+18,F,28,F27-28
3.91474E+18,F,19,F23-
5.50816E+18,M,31,M29-31
2.90646E+18,F,30,F29-32
4.42493E+18,F,30,F29-32
-7.44908E+18,F,24,F24-26
-2.76859E+18,M,29,M29-31
4.19754E+18,M,22,M22-
6.90376E+18,M,22,M22-
-8.57257E+18,F,19,F23-
-1.50596E+18,M,21,M22-
4.51695E+18,M,21,M22-
3.89567E+18,M,39,M39+
8.60465E+18,M,44,M39+
-3.06125E+18,F,22,F23-
4.378E+18,M,31,M29-31
1.44326E+18,M,24,M23-26
7.34493E+17,M,24,M23-26
8.76588E+18,F,32,F29-32
-1.81507E+18,F,21,F23-
1.07476E+18,F,21,F23-
6.5655E+18,F,21,F23-
4.61737E+18,F,37,F33-42
8.28779E+18,M,28,M27-28
1.42161E+18,M,28,M27-28
5.76955E+18,M,32,M32-38
7.55202E+18,M,26,M23-26
-3.43318E+17,F,25,F24-26
1.37929E+18,F,25,F24-26
5.24071E+17,M,23,M23-26
4.0506E+18,M,24,M23-26
-8.04349E+17,M,24,M23-26
5.65945E+18,M,23,M23-26
3.22656E+18,F,48,F43+
8.98578E+18,M,20,M22-
1.58623E+18,M,28,M27-28
-2.85423E+18,F,22,F23-
4.68954E+18,F,25,F24-26
5.81385E+18,F,25,F24-26
2.04345E+18,F,20,F23-
7.06984E+18,M,26,M23-26
5.1721E+18,F,37,F33-42
1.5566E+17,F,22,F23-
-4.12608E+17,F,29,F29-32
1.99018E+18,M,26,M23-26
5.32298E+18,F,48,F43+
6.40723E+18,F,26,F24-26
4.57057E+17,M,34,M32-38
4.53424E+18,M,34,M32-38
3.52369E+18,F,25,F24-26
-2.04696E+18,F,27,F27-28
5.23179E+18,F,60,F43+
-5.67805E+18,F,60,F43+
-3.2107E+18,F,24,F24-26
-3.51367E+17,M,26,M23-26
2.49013E+18,F,46,F43+
3.31715E+18,M,46,M39+
6.20225E+18,M,20,M22-
2.32379E+18,M,20,M22-
7.31429E+18,M,21,M22-
4.32595E+18,F,20,F23-
6.02195E+18,F,23,F23-
6.6194E+18,M,29,M29-31
-2.72042E+18,F,26,F24-26
2.24188E+18,M,27,M27-28
9.66127E+17,M,27,M27-28
-6.15413E+18,F,29,F29-32
6.78152E+18,F,29,F29-32
4.59119E+18,F,20,F23-
-5.25581E+18,F,29,F29-32
-6.17578E+18,M,20,M22-
1.40541E+18,F,32,F29-32
-1.38158E+18,F,21,F23-
4.55935E+17,F,25,F24-26
-3.1748E+18,F,25,F24-26
-8.22688E+18,F,25,F24-26
-2.77826E+18,F,25,F24-26
7.88925E+18,F,24,F24-26
-2.42702E+18,F,37,F33-42
4.57115E+18,M,37,M32-38
4.83973E+18,M,33,M32-38
-8.6545E+18,M,23,M23-26
-6.23201E+17,M,19,M22-
-6.81503E+18,F,27,F27-28
8.29905E+18,F,26,F24-26
1.45922E+18,F,29,F29-32
6.35944E+18,M,71,M39+
8.33664E+18,M,23,M23-26
9.20012E+18,F,33,F33-42
-8.234E+18,F,33,F33-42
6.55186E+18,M,22,M22-
3.17847E+18,M,22,M22-
-8.71764E+18,M,22,M22-
4.26438E+18,F,21,F23-
-4.1487E+18,M,22,M22-
-8.78839E+18,M,22,M22-
-4.08173E+18,M,32,M32-38
2.77409E+17,M,25,M23-26
-7.75431E+18,F,26,F24-26
8.89351E+17,F,33,F33-42
3.76333E+18,M,25,M23-26
6.18207E+18,M,24,M23-26
4.23635E+17,F,23,F23-
6.77232E+18,M,33,M32-38
2.00969E+18,F,23,F23-
-6.27059E+18,M,18,M22-
9.04405E+18,M,32,M32-38
-3.63645E+18,M,17,M22-
-3.94595E+17,M,28,M27-28
5.86367E+18,M,20,M22-
-5.89204E+18,M,29,M29-31
-2.11912E+18,F,30,F29-32
-2.79522E+18,F,23,F23-
2.48996E+18,F,23,F23-
6.3914E+18,F,19,F23-
2.94195E+18,M,22,M22-
-7.8576E+18,M,22,M22-
-1.28814E+18,F,32,F29-32
9.07861E+18,F,32,F29-32
-2.71777E+18,F,18,F23-
3.90032E+18,M,24,M23-26
1.9912E+18,F,28,F27-28
-6.63322E+17,M,22,M22-
3.52697E+18,M,22,M22-
-1.69157E+18,M,41,M39+
-8.44462E+17,M,37,M32-38
6.92032E+18,M,22,M22-
5.88095E+17,F,29,F29-32
6.65997E+18,M,29,M29-31
-1.44724E+18,F,33,F33-42
7.44007E+18,F,31,F29-32
6.58829E+18,M,58,M39+
2.29567E+18,M,33,M32-38
-3.28962E+18,M,33,M32-38
-1.64991E+18,F,38,F33-42
-4.88226E+18,M,25,M23-26
-7.8603E+18,F,26,F24-26
-3.80129E+18,F,49,F43+
-1.87815E+18,F,44,F43+
4.0713E+17,F,28,F27-28
-4.03538E+18,F,33,F33-42
-5.51884E+18,F,34,F33-42
-5.29166E+18,F,43,F43+
-7.06592E+17,M,26,M23-26
-8.90028E+18,F,24,F24-26
9.16337E+18,F,22,F23-
2.07475E+18,M,23,M23-26
4.03056E+17,M,23,M23-26
-6.93939E+18,F,22,F23-
2.11098E+18,M,23,M23-26
5.19533E+18,M,23,M23-26
4.4512E+18,F,24,F24-26
-7.70239E+17,F,24,F24-26
-5.22262E+16,F,24,F24-26
-9.17145E+18,M,34,M32-38
-3.19149E+18,F,27,F27-28
-3.77807E+18,F,25,F24-26
-1.15029E+18,M,29,M29-31
5.026E+18,F,27,F27-28
-3.00426E+18,M,35,M32-38
-3.02002E+18,M,26,M23-26
3.91044E+18,F,22,F23-
6.85238E+18,M,22,M22-
-8.58065E+18,F,23,F23-
-1.13601E+18,M,25,M23-26
1.02078E+18,F,30,F29-32
3.90191E+18,F,24,F24-26
6.8432E+18,M,46,M39+
-1.18933E+18,F,27,F27-28
7.44052E+17,F,35,F33-42
-3.41704E+18,M,22,M22-
-6.99985E+18,F,28,F27-28
5.53748E+18,F,28,F27-28
-5.39794E+18,M,32,M32-38
-4.71703E+18,M,51,M39+
-5.2171E+18,F,26,F24-26
2.43937E+17,F,54,F43+
8.08285E+18,F,24,F24-26
-8.2512E+17,F,29,F29-32
3.17136E+18,F,25,F24-26
-5.55326E+17,F,26,F24-26
-7.22504E+18,M,28,M27-28
-2.61091E+18,M,45,M39+
8.42687E+18,F,22,F23-
-4.52148E+18,M,76,M39+
-7.65219E+18,F,27,F27-28
2.90005E+16,F,33,F33-42
5.30084E+18,F,23,F23-
-1.17229E+18,F,27,F27-28
3.57114E+18,M,31,M29-31
4.33705E+18,M,31,M29-31
-7.88713E+18,M,31,M29-31
-1.79962E+18,F,25,F24-26
4.43784E+18,F,20,F23-
-7.60192E+18,F,25,F24-26
-7.65554E+18,F,22,F23-
2.00064E+18,F,20,F23-
-7.67183E+18,F,23,F23-
-3.51395E+18,F,21,F23-
3.46048E+18,F,24,F24-26
-6.92962E+18,F,38,F33-42
2.18185E+17,M,41,M39+
-2.34524E+18,F,26,F24-26
4.99675E+18,M,28,M27-28
5.01589E+18,M,21,M22-
-8.3411E+18,M,42,M39+
-3.66659E+18,F,30,F29-32
-8.85874E+18,F,46,F43+
4.79685E+18,F,24,F24-26
7.60423E+17,F,29,F29-32
5.62589E+18,F,29,F29-32
-5.32458E+17,F,23,F23-
-5.25505E+18,M,30,M29-31
5.45193E+18,M,18,M22-
1.37721E+18,F,24,F24-26
7.01903E+18,F,24,F24-26
-7.35882E+18,F,24,F24-26
-9.00734E+18,F,24,F24-26
6.15579E+18,F,24,F24-26
-6.17968E+18,F,24,F24-26
-1.96707E+18,F,24,F24-26
8.08017E+18,F,32,F29-32
-7.82497E+18,M,21,M22-
5.73694E+18,M,54,M39+
2.01085E+18,F,26,F24-26
8.73615E+18,M,30,M29-31
9.38414E+17,M,36,M32-38
2.9717E+18,F,31,F29-32
8.84758E+18,F,31,F29-32
-7.12247E+18,M,32,M32-38
-2.9306E+18,M,33,M32-38
4.73181E+18,M,48,M39+
5.36421E+18,M,48,M39+
1.58451E+18,M,26,M23-26
-5.54361E+18,M,27,M27-28
7.12689E+18,M,23,M23-26
-3.90366E+18,M,34,M32-38
2.17106E+18,M,34,M32-38
-5.61455E+18,M,27,M27-28
-1.08637E+18,M,38,M32-38
-3.55677E+18,M,20,M22-
1.87243E+18,F,20,F23-
-1.89644E+18,F,20,F23-
-3.22068E+18,M,33,M32-38
2.03138E+17,M,23,M23-26
3.9006E+18,F,31,F29-32
-1.9482E+18,F,33,F33-42
-2.5422E+18,M,33,M32-38
1.95308E+18,F,22,F23-
-4.35149E+18,F,28,F27-28
4.76766E+18,F,28,F27-28
1.52439E+18,F,28,F27-28
2.1115E+18,F,28,F27-28
-2.89459E+18,F,28,F27-28
3.85972E+18,F,28,F27-28
4.70361E+18,F,24,F24-26
-5.06221E+18,F,27,F27-28
4.21367E+18,M,23,M23-26
-5.4154E+18,F,41,F33-42
1.82997E+18,F,21,F23-
1.88476E+17,M,27,M27-28
-9.03255E+18,F,30,F29-32
-5.38624E+18,F,32,F29-32
5.45832E+18,F,32,F29-32
7.35451E+18,M,29,M29-31
7.03374E+18,M,29,M29-31
6.50948E+18,M,29,M29-31
5.26088E+18,M,21,M22-
2.3026E+18,M,19,M22-
-5.13592E+18,F,26,F24-26
6.79353E+18,F,24,F24-26
1.4282E+17,F,24,F24-26
8.24621E+18,F,24,F24-26
-5.03338E+18,M,46,M39+
7.46816E+18,M,46,M39+
1.56605E+18,M,32,M32-38
7.52343E+18,M,20,M22-
-8.98224E+18,F,21,F23-
-1.76629E+18,F,22,F23-
-5.328E+18,M,20,M22-
-4.90907E+18,M,27,M27-28
-1.84136E+16,M,20,M22-
3.17379E+18,M,26,M23-26
1.0901E+18,F,30,F29-32
2.20615E+18,F,49,F43+
8.2229E+18,F,30,F29-32
8.4155E+18,F,30,F29-32
5.67753E+18,F,30,F29-32
